Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.2-192.168.0.10-80-48864-6,192.168.0.2,80,192.168.0.10,48864,6,25/04/2025 07:20:12 PM,43,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,0,0,0,0,0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,64,0.0,46511.62790697674,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47818-6,192.168.0.2,80,192.168.0.10,47818,6,25/04/2025 07:17:17 PM,40,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40.0,40.0,0,0,0,0,0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,64,0.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-40288-6,192.168.0.2,80,192.168.0.10,40288,6,25/04/2025 07:19:51 PM,21,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0,0,0,0,0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,64,0.0,95238.09523809524,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46996-6,192.168.0.2,80,192.168.0.10,46996,6,25/04/2025 07:17:11 PM,33,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,64,0.0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46538-6,192.168.0.2,80,192.168.0.10,46538,6,25/04/2025 07:20:10 PM,34,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,64,0.0,58823.529411764706,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50818-6,192.168.0.2,80,192.168.0.10,50818,6,25/04/2025 07:21:15 PM,43,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,0,0,0,0,0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,64,0.0,46511.62790697674,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47246-6,192.168.0.10,47246,192.168.0.2,80,6,25/04/2025 07:17:10 PM,3184434,54,64,424.0,4310.0,424.0,0.0,7.851851851851851,57.699091718892646,828.0,0.0,67.34375000000001,122.424867630256,1486.6064110608038,37.05525063480669,27217.384615384613,277629.45624993625,3001374.0,8.0,3183857.0,60072.77358490566,412230.94776601036,3001374.0,21.0,182977.0,2904.3968253968255,17487.854193917894,134291.0,21.0,0,0,0,0,1728,2064,16.95748757864035,20.09776305616634,0.0,828.0,39.78151260504205,101.92787078007876,10389.290841760434,0,1,0,0,0,0,0,0,1.0,40.11864406779661,7.851851851851852,67.34375,0,0,0,0,0,0,54,424,64,4310,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-45014-6,192.168.0.2,80,192.168.0.10,45014,6,25/04/2025 07:17:04 PM,33,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,64,0.0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,479,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-41172-6,192.168.0.10,41172,192.168.0.2,80,6,25/04/2025 07:20:09 PM,513,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3898.635477582846,513.0,0.0,513.0,513.0,0,0,0,0,0,513.0,513.0,0.0,513.0,513.0,0,0,0,0,0,64,0.0,3898.635477582846,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-49806-6,192.168.0.2,80,192.168.0.10,49806,6,25/04/2025 07:21:15 PM,36,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,64,0.0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47364-6,192.168.0.2,80,192.168.0.10,47364,6,25/04/2025 07:20:27 PM,30,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0,0,0,0,0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,64,0.0,66666.66666666667,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47784-6,192.168.0.2,80,192.168.0.10,47784,6,25/04/2025 07:17:16 PM,28,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,64,0.0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47234-6,192.168.0.10,47234,192.168.0.2,80,6,25/04/2025 07:17:10 PM,3189166,8,8,417.0,3952.0,417.0,0.0,52.125,147.43176387739516,1448.0,0.0,494.0,595.1482408370443,1369.9506391326133,5.016985631980273,212611.06666666668,773034.8406927878,3003379.0,13.0,3188008.0,455429.71428571426,1124905.055166837,3003379.0,171.0,185750.0,26535.714285714283,56305.904813836016,153067.0,180.0,0,0,0,0,256,272,2.5084928159901363,2.5084928159901363,0.0,1448.0,257.0,466.55345352917493,217672.125,0,1,0,0,0,0,0,0,1.0,273.0625,52.125,494.0,0,0,0,0,0,0,8,417,8,3952,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-40420-6,192.168.0.2,80,192.168.0.10,40420,6,25/04/2025 07:19:51 PM,16,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,64,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,474,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-48646-6,192.168.0.2,80,192.168.0.10,48646,6,25/04/2025 07:20:10 PM,21,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0,0,0,0,0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,64,0.0,95238.09523809524,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,614,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-49904-6,192.168.0.2,80,192.168.0.10,49904,6,25/04/2025 07:21:15 PM,29,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68965.5172413793,29.0,0.0,29.0,29.0,0,0,0,0,0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,64,0.0,68965.5172413793,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50266-6,192.168.0.10,50266,192.168.0.2,80,6,25/04/2025 07:19:51 PM,542,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3690.036900369004,542.0,0.0,542.0,542.0,0,0,0,0,0,542.0,542.0,0.0,542.0,542.0,0,0,0,0,0,64,0.0,3690.036900369004,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-40980-6,192.168.0.10,40980,192.168.0.2,80,6,25/04/2025 07:20:07 PM,556,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3597.1223021582737,556.0,0.0,556.0,556.0,0,0,0,0,0,556.0,556.0,0.0,556.0,556.0,0,0,0,0,0,64,0.0,3597.1223021582737,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44092-6,192.168.0.2,80,192.168.0.10,44092,6,25/04/2025 07:17:08 PM,52,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,0,0,0,0,0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,64,0.0,38461.53846153846,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47278-6,192.168.0.10,47278,192.168.0.2,80,6,25/04/2025 07:17:10 PM,3135179,6,7,420.0,3941.0,420.0,0.0,70.0,171.46428199482247,2896.0,0.0,563.0,1099.216235930553,1390.9891588327173,4.146493708971641,261264.9166666667,863997.5332183281,3002811.0,2.0,3134498.0,626899.6,1329065.7975124107,3002811.0,165.0,132323.0,22053.833333333332,46341.46687111519,116364.0,2.0,0,0,0,0,192,240,1.9137663272176804,2.2327273817539606,0.0,2896.0,311.5,798.3824753356482,637414.5769230769,0,1,0,0,0,0,0,0,1.0,335.46153846153845,70.0,563.0,0,0,0,0,0,0,6,420,7,3941,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50220-6,192.168.0.2,80,192.168.0.10,50220,6,25/04/2025 07:21:16 PM,40,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40.0,40.0,0,0,0,0,0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,64,0.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47220-6,192.168.0.2,80,192.168.0.10,47220,6,25/04/2025 07:20:26 PM,38,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,64,0.0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47686-6,192.168.0.2,80,192.168.0.10,47686,6,25/04/2025 07:17:16 PM,48,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41666.666666666664,48.0,0.0,48.0,48.0,0,0,0,0,0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,64,0.0,41666.666666666664,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46908-6,192.168.0.10,46908,192.168.0.2,80,6,25/04/2025 07:20:24 PM,420,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4761.9047619047615,420.0,0.0,420.0,420.0,0,0,0,0,0,420.0,420.0,0.0,420.0,420.0,0,0,0,0,0,64,0.0,4761.9047619047615,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43836-6,192.168.0.2,80,192.168.0.10,43836,6,25/04/2025 07:17:09 PM,35,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57142.857142857145,35.0,0.0,35.0,35.0,0,0,0,0,0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,64,0.0,57142.857142857145,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,480,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-36612-6,192.168.0.2,80,192.168.0.10,36612,6,25/04/2025 07:17:23 PM,32,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,64,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47262-6,192.168.0.10,47262,192.168.0.2,80,6,25/04/2025 07:17:10 PM,3254279,7,7,426.0,3945.0,426.0,0.0,60.85714285714286,161.0128655019308,1448.0,0.0,563.5714285714286,709.3858510812615,1343.1546588353365,4.302028191190737,250329.15384615384,828979.7284079435,3002013.0,14.0,3253616.0,542269.3333333334,1208059.4311952814,3002013.0,150.0,252218.0,42036.333333333336,87705.76215430014,220466.0,169.0,0,0,0,0,224,240,2.1510140955953685,2.1510140955953685,0.0,1448.0,291.40000000000003,544.4804600980382,296458.9714285714,0,1,0,0,0,0,0,0,1.0,312.2142857142857,60.857142857142854,563.5714285714286,0,0,0,0,0,0,7,426,7,3945,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47168-6,192.168.0.2,80,192.168.0.10,47168,6,25/04/2025 07:17:13 PM,45,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,0,0,0,0,0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,64,0.0,44444.444444444445,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,484,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50364-6,192.168.0.2,80,192.168.0.10,50364,6,25/04/2025 07:21:16 PM,35,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57142.857142857145,35.0,0.0,35.0,35.0,0,0,0,0,0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,64,0.0,57142.857142857145,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46972-6,192.168.0.2,80,192.168.0.10,46972,6,25/04/2025 07:17:11 PM,43,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,0,0,0,0,0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,64,0.0,46511.62790697674,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,488,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47588-6,192.168.0.2,80,192.168.0.10,47588,6,25/04/2025 07:20:25 PM,42,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,47619.04761904762,42.0,0.0,42.0,42.0,0,0,0,0,0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,64,0.0,47619.04761904762,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,488,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-41448-6,192.168.0.2,80,192.168.0.10,41448,6,25/04/2025 07:20:10 PM,32,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,64,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47226-6,192.168.0.10,47226,192.168.0.2,80,6,25/04/2025 07:17:10 PM,3304791,10,10,428.0,3964.0,428.0,0.0,42.80000000000001,135.34548385520665,1448.0,0.0,396.40000000000003,583.5005855466928,1328.9796540840255,6.051819918415416,173936.36842105264,687585.5160098844,3002460.0,7.0,3304298.0,367144.22222222225,991965.3109136148,3002460.0,24.0,302289.0,33587.666666666664,86506.18707497169,263141.0,52.0,0,0,0,0,320,336,3.025909959207708,3.025909959207708,0.0,1448.0,209.14285714285714,441.600190864348,195010.7285714286,0,1,0,0,0,0,0,0,1.0,219.6,42.8,396.4,0,0,0,0,0,0,10,428,10,3964,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44028-6,192.168.0.2,80,192.168.0.10,44028,6,25/04/2025 07:17:07 PM,38,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,64,0.0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-43954-6,192.168.0.2,80,192.168.0.10,43954,6,25/04/2025 07:17:07 PM,36,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,64,0.0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-44520-6,192.168.0.2,80,192.168.0.10,44520,6,25/04/2025 07:16:56 PM,39,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39.0,39.0,0,0,0,0,0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,64,0.0,51282.05128205128,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,592,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-41296-6,192.168.0.10,41296,192.168.0.2,80,6,25/04/2025 07:20:09 PM,334,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5988.023952095808,334.0,0.0,334.0,334.0,0,0,0,0,0,334.0,334.0,0.0,334.0,334.0,0,0,0,0,0,64,0.0,5988.023952095808,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-49478-6,192.168.0.2,80,192.168.0.10,49478,6,25/04/2025 07:21:19 PM,38,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,64,0.0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-47026-6,192.168.0.2,80,192.168.0.10,47026,6,25/04/2025 07:20:25 PM,43,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,0,0,0,0,0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,64,0.0,46511.62790697674,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46770-6,192.168.0.10,46770,192.168.0.2,80,6,25/04/2025 07:17:07 PM,6171218,7,8,414.0,3941.0,414.0,0.0,59.14285714285714,156.47729182582006,1448.0,0.0,492.62500000000006,690.0929414630632,705.6953748838561,2.4306384898410656,440801.28571428574,1601347.3923656833,6003127.0,1.0,6169637.0,1028272.8333333334,2437722.337835662,6003127.0,26.0,168058.0,24008.285714285714,49698.129380337465,134747.0,1.0,0,0,0,0,224,272,1.1342979619258307,1.296340527915235,0.0,1448.0,272.18750000000006,532.9823285063023,284070.1625,0,1,0,0,0,0,0,0,1.0,290.3333333333333,59.142857142857146,492.625,0,0,0,0,0,0,7,414,8,3941,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-46976-6,192.168.0.10,46976,192.168.0.2,80,6,25/04/2025 07:20:25 PM,542,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3690.036900369004,542.0,0.0,542.0,542.0,0,0,0,0,0,542.0,542.0,0.0,542.0,542.0,0,0,0,0,0,64,0.0,3690.036900369004,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-53360-6,192.168.0.2,80,192.168.0.10,53360,6,25/04/2025 07:20:26 PM,29,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68965.5172413793,29.0,0.0,29.0,29.0,0,0,0,0,0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,64,0.0,68965.5172413793,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-49896-6,192.168.0.2,80,192.168.0.10,49896,6,25/04/2025 07:21:20 PM,38,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,64,0.0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,546,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-53714-6,192.168.0.10,53714,192.168.0.2,80,6,25/04/2025 07:20:40 PM,563,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3552.3978685612788,563.0,0.0,563.0,563.0,0,0,0,0,0,563.0,563.0,0.0,563.0,563.0,0,0,0,0,0,64,0.0,3552.3978685612788,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,108,0,0,0,0,0,0,0,0,0,0,No Label
